amplification,cyclin_throttle,leakage_ci_high,leakage_ci_low,leakage_mean,leakage_median,leakage_n,leakage_std,mutation_reduction_ci_high,mutation_reduction_ci_low,mutation_reduction_mean,mutation_reduction_median,mutation_reduction_n,mutation_reduction_std,sphase_fold_ci_high,sphase_fold_ci_low,sphase_fold_mean,sphase_fold_median,sphase_fold_n,sphase_fold_std,viability_ci_high,viability_ci_low,viability_mean,viability_median,viability_n,viability_std
0.9285714285714286,0.17000000000000004,0.3446561136273001,0.3352664022851029,0.33998062119187505,0.3399509287897777,8100,0.0023744994233668,1.7934618828249311,1.5424858465320002,1.6557514082577598,1.6344996443149378,8100,0.0756034647051694,5.356574867006408,4.534798495337999,4.950690391777133,4.953144781561596,8100,0.21298702914628154,0.967709872115163,0.9036950852825775,0.9355183238069652,0.9355608643236324,8100,0.01636350657477455
0.9285714285714286,0.185,0.3446154226859022,0.3352708439383756,0.3399770032680461,0.33999244093449676,8100,0.0023901783025786403,1.8002886748875189,1.5420631750237745,1.6596611069315963,1.638601193468301,8100,0.07668208048716565,5.362594271292889,4.524303584604425,4.952292491852357,4.959669536330348,8100,0.21678047921227755,0.9659769156307452,0.9020441041472165,0.9340539416229071,0.9340939953719248,8100,0.01625323671229842
0.9285714285714286,0.2,0.344539399567565,0.3354343892908356,0.33998820860019996,0.33998755914145984,8100,0.0023409622691170275,1.804227087036991,1.5463462328970201,1.663795397000765,1.6419159358682904,8100,0.07689890937246287,5.364078892855315,4.524655604681129,4.953771645722097,4.960338648302869,8100,0.21601602761390035,0.9647659459069685,0.9013122040484075,0.9330984638858668,0.9332714423675978,8100,0.01640564075610219
1.1428571428571428,0.185,0.34462490127557943,0.3352652577226803,0.3399852421167866,0.3400170309936066,8100,0.0023701178370153842,1.955010326624882,1.6531185572194098,1.7904246067761709,1.7650672663486024,8100,0.09042810110286154,5.884596074520542,4.919704006850401,5.4167544424884975,5.430072668930217,8100,0.250590299750476,0.9515763531355566,0.8874048446591194,0.9193076921232697,0.9192935032110738,8100,0.016601665516990372
1.1428571428571428,0.2,0.3446092947642067,0.33540381107256667,0.3399890959201853,0.33997121363157956,8100,0.0023864086202709696,1.9581732550081192,1.6569222374541208,1.7932956944553042,1.767416245654216,8100,0.0903530715577511,5.887254275362425,4.9221639134417305,5.415563958736589,5.4272698421081325,8100,0.2507212590590251,0.9508378462270445,0.8854949217732712,0.9182013210991173,0.9181995942480029,8100,0.016769113798401153
1.142857142857143,0.06500000000000002,0.34463347831440566,0.33538698961675506,0.3399608364345057,0.3399599279253787,8100,0.0023594859759024796,1.917296571048479,1.6232086382796018,1.757289389253742,1.735456796881604,8100,0.08693205820591933,5.865109868662225,4.919664994299427,5.408360579417733,5.416552244709091,8100,0.2467432265584954,0.96050549966844,0.8961723171915681,0.9287233566698254,0.9287131122758535,8100,0.016409148904802367
1.142857142857143,0.08000000000000002,0.34466036859848687,0.33549039802372976,0.34004576599870884,0.34002120066730657,8100,0.0023524752246590805,1.9233175185704758,1.6236645810770196,1.761607965743195,1.739966759197229,8100,0.0884533260567759,5.880957964575999,4.922719246145415,5.4140589169478135,5.423448520436355,8100,0.24667491780174733,0.9605940613673728,0.8956120292881504,0.9279061399950901,0.9278853002460254,8100,0.016568578086408194
1.142857142857143,0.09500000000000001,0.34463135259072386,0.3352529934475704,0.33999752507740505,0.3400085627725745,8100,0.002396894059679795,1.9277975213670753,1.6296651079785502,1.7661824004913342,1.7446668969573889,8100,0.08835436206704382,5.8938276622843775,4.916946854344363,5.415824291834548,5.429404116942662,8100,0.2528613692867729,0.9583480753150831,0.894356017224142,0.9264896201591568,0.9265168475288266,8100,0.01628102981955295
1.142857142857143,0.11000000000000001,0.34463352743360837,0.33534420221867833,0.3400069295477505,0.3400091148929806,8100,0.0023600079443231374,1.9281502900459422,1.633295090918998,1.7698127319170962,1.748318892044342,8100,0.08829132866600235,5.88044562481343,4.913328743260181,5.415550391132182,5.424270593783619,8100,0.2509992881807452,0.9582755122571457,0.8927183217711219,0.9256403373146221,0.9259152666317731,8100,0.016725806018153957
1.142857142857143,0.12500000000000003,0.3445707495725962,0.33528278789944094,0.3399668984439842,0.3399957357896261,8100,0.002357693085180784,1.9345317089626757,1.6347634211637327,1.7733189019427569,1.7495048601982242,8100,0.08866029883786251,5.877580221423797,4.9294062251383854,5.4153324680171115,5.423221323508395,8100,0.2476753208184284,0.9564982212695139,0.8927429116406214,0.9247578092792894,0.9247702948157047,8100,0.016548658149251046
