amplification,cyclin_throttle,donor_age,leakage_ci_high,leakage_ci_low,leakage_mean,leakage_median,leakage_n,leakage_std,mutation_reduction_ci_high,mutation_reduction_ci_low,mutation_reduction_mean,mutation_reduction_median,mutation_reduction_n,mutation_reduction_std,pct_fucci_pass,pct_fucci_pass_ci_high,pct_fucci_pass_ci_low,pct_joint_mutation_viability,pct_joint_mutation_viability_ci_high,pct_joint_mutation_viability_ci_low,pct_mut_ge_2,pct_mut_ge_2_ci_high,pct_mut_ge_2_ci_low,pct_viability_ge_threshold,pct_viability_ge_threshold_ci_high,pct_viability_ge_threshold_ci_low,sphase_fold_ci_high,sphase_fold_ci_low,sphase_fold_mean,sphase_fold_median,sphase_fold_n,sphase_fold_std,tissue,viability_ci_high,viability_ci_low,viability_mean,viability_median,viability_n,viability_std
1.3571428571428572,0.17000000000000004,25,0.3457200248942132,0.33338888221605595,0.33948518040293363,0.33922414708572524,120,0.002993742515743459,2.173439811828335,2.023726642811475,2.0908292061484417,2.089226727716445,120,0.03925572936217712,100.0,100.0,96.89808335812967,98.33333333333333,99.54174354340789,94.1264037027841,98.33333333333333,99.54174354340789,94.1264037027841,100.0,100.0,96.89808335812967,6.710318841088701,5.711828520666027,6.180655640618985,6.141581294935582,120,0.26133430858982226,blood_cd34,0.9395988587890863,0.8885319348240286,0.9114860802805462,0.9102429606722109,120,0.014240142685939218
1.3571428571428572,0.18500000000000005,25,0.34737649939537774,0.3336679530686999,0.34051251068951827,0.3403676681517114,120,0.0033823571564027544,2.162946634411141,2.009846244674583,2.0970339282964856,2.0991073601763843,120,0.040698199372637044,100.0,100.0,96.89808335812967,98.33333333333333,99.54174354340789,94.1264037027841,98.33333333333333,99.54174354340789,94.1264037027841,100.0,100.0,96.89808335812967,6.581110253530263,5.597493205457072,6.105242532369073,6.0855322331140975,120,0.27288141106631164,blood_cd34,0.9415394920598016,0.8848450936806949,0.9118526289216283,0.9114233372182459,120,0.01613668400689262
1.3571428571428572,0.2,25,0.3464762493790392,0.33455127333797496,0.3405705036071088,0.3404568261469376,120,0.0032352057563324794,2.188818171424267,2.02872533635385,2.106026672268423,2.1065906816945072,120,0.039692858793956474,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,6.796703789175395,5.590759406529374,6.152001571097511,6.140164013348315,120,0.3065854425287898,blood_cd34,0.940539974227462,0.8807038431593204,0.9120982716907216,0.9122814120480801,120,0.01564570011031116
1.5714285714285714,0.06500000000000002,25,0.34629075047118596,0.3329933483755134,0.3403037339773533,0.34047160636539825,120,0.0036162957962619924,2.2678230998123063,2.099003057933968,2.186242779627482,2.183619076199376,120,0.041088933281848296,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,7.2606738404495355,6.062151709118671,6.641649731560944,6.65203700181275,120,0.32542477497896705,blood_cd34,0.9349560487671934,0.8747229408632912,0.9055973834160759,0.9072064639287456,120,0.015502519457477697
1.5714285714285714,0.08000000000000002,25,0.34612622655707753,0.33342039628851905,0.33934444535197167,0.3391850308926083,120,0.0032904417896083065,2.26238194019751,2.122356661731738,2.1958144208917596,2.195476178790109,120,0.03844175022069656,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,7.348573931438998,6.14651399677994,6.711021896269411,6.707093128344896,120,0.29182978272809923,blood_cd34,0.9238413830679132,0.8756822055985363,0.9023614050813388,0.9038727900543981,120,0.013443896753662355
1.5714285714285714,0.09500000000000001,25,0.3451409177093266,0.3326031758624887,0.3394284520207221,0.3393039485539806,120,0.0030737378483113747,2.277337533107217,2.122460160065555,2.1974755666277663,2.195163216983956,120,0.04051369014265802,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,7.246948291174574,6.188114778288517,6.690463713599267,6.656553180056953,120,0.2729060694889574,blood_cd34,0.9273575550435893,0.8708840042044778,0.9014022188546136,0.9013886194307263,120,0.014713378220763946
1.5714285714285714,0.11000000000000001,25,0.34663888145825106,0.3333004061208119,0.3401839806527564,0.3402681789069395,120,0.003672772328985113,2.2749599007643724,2.125179914331261,2.2045048347623832,2.204547599211784,120,0.04128368208965829,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,7.26905362083131,6.1859704723896884,6.72417624976011,6.693352785902319,120,0.2781127904593397,blood_cd34,0.9279029915526044,0.8715452987031869,0.9000684100551872,0.9007373234599485,120,0.014625631254063102
1.5714285714285714,0.12500000000000003,25,0.3462349681281285,0.33396149922837565,0.3403445257201574,0.33977888060182104,120,0.003375074496110371,2.284858468351537,2.109897608119537,2.2024952349185156,2.2013106576349966,120,0.04639586914958788,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,7.2850836888890065,6.041777652766759,6.685049578358201,6.703405508076948,120,0.33322624639317155,blood_cd34,0.9291970668666848,0.8731392938679552,0.8997792323660863,0.8994191716815945,120,0.014788873044169744
1.5714285714285714,0.14,25,0.34645825820566745,0.3331243745039025,0.3397918266708212,0.33984420157214623,120,0.0036054270282733377,2.276097027831317,2.1394141525379657,2.2181598237042484,2.2206502753011055,120,0.04062723036712051,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,7.2936222526640515,6.225418791545566,6.721869615838426,6.70622737206233,120,0.2863607494488368,blood_cd34,0.9246764212850695,0.8780751351396004,0.8985336694654379,0.8997006491420427,120,0.013112585333840394
1.5714285714285714,0.15500000000000003,25,0.3482234812203526,0.3342438442416079,0.34026541940897703,0.3401665655460868,120,0.003525051629306686,2.2937263853409746,2.1323910415378253,2.215258491986835,2.2200121658325775,120,0.04174203435294082,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,7.363566455454091,6.21433403721037,6.670110336387152,6.648205979479207,120,0.3073677238160102,blood_cd34,0.9291578985525079,0.869538333673004,0.8968674946481964,0.8955401212840629,120,0.014999374266289906
